12/04/2022 13:00,01000001101111001111010111000011,01000001101110000000000000000000,01000001110110101011100001010010,01000001101100011000010100011111,01000001101111011101011100001010,01000001101101001100110011001101
12/04/2022 13:00,01000001101111011000010100011111,01000001101110000000000000000000,01000001101010000000000000000000,01000001101100011001100110011010,01000001101111101010001111010111,01000001101101001100110011001101
12/04/2022 13:00,01000001101111100000000000000000,01000001101110000000000000000000,01000010001110111000010100011111,01000001101100011100001010001111,01000001101111110111000010100100,01000001101101001100110011001101
12/04/2022 13:01,01000001101111100111101011100001,01000001101110000000000000000000,01000001101110111000010100011111,01000001101100011010111000010100,01000001101111110111000010100100,01000001101101001100110011001101
12/04/2022 13:01,01000001101111100111101011100001,01000001101110000000000000000000,01000001111100100010100011110110,01000001101100011101011100001010,01000001101111110111000010100100,01000001101101011001100110011010
12/04/2022 13:01,01000001101111101111010111000011,01000001101110000000000000000000,01000010000111000011110101110001,01000001101100011100001010001111,01000001101111101010001111010111,01000001101101011001100110011010
12/04/2022 13:01,01000001101111101111010111000011,01000001101110000000000000000000,01000001101010111101011100001010,01000001101100011110101110000101,01000001110000000011110101110001,01000001101101001100110011001101
12/04/2022 13:01,01000001101111101111010111000011,01000001101110000000000000000000,01000001101111110111000010100100,01000001101100100000000000000000,01000001110000000011110101110001,01000001101101011001100110011010
12/04/2022 13:02,01000001101111111000010100011111,01000001101110000000000000000000,01000010001011011101011100001010,01000001101100100011110101110001,01000001110000000011110101110001,01000001101101011001100110011010
12/04/2022 13:02,01000001101111111000010100011111,01000001101110000000000000000000,01000001101010000000000000000000,01000001101100100110011001100110,01000001110000010000101000111101,01000001101101011001100110011010
12/04/2022 13:02,01000001110000000000000000000000,01000001101110000000000000000000,01000001101101111001100110011010,01000001101100101000111101011100,01000001110000011101011100001010,01000001101101011001100110011010
12/04/2022 13:02,01000001110000000111101011100001,01000001101110000000000000000000,01000001110101101110000101001000,01000001101100101100110011001101,01000001110000110111000010100100,01000001101101100110011001100110
12/04/2022 13:02,01000001110000000111101011100001,01000001101110000000000000000000,01000010001101011010001111010111,01000001101100110100011110101110,01000001110000101010001111010111,01000001101101100110011001100110
12/04/2022 13:02,01000001110000000111101011100001,01000001101110000000000000000000,01000001101101111001100110011010,01000001101100110000101000111101,01000001110000011101011100001010,01000001101101100110011001100110
12/04/2022 13:03,01000001110000001111010111000011,01000001101110000000000000000000,01000001101111110111000010100100,01000001101100110001111010111000,01000001110000011101011100001010,01000001101101100110011001100110
12/04/2022 13:03,01000001110000001111010111000011,01000001101110000000000000000000,01000010001001100000000000000000,01000001101100110101110000101001,01000001110000101010001111010111,01000001101101100110011001100110
12/04/2022 13:03,01000001110000001111010111000011,01000001101110000000000000000000,01000001101110111000010100011111,01000001101100111001100110011010,01000001110000010000101000111101,01000001101101100110011001100110
12/04/2022 13:03,01000001110000011000010100011111,01000001101110000000000000000000,01000001101010000000000000000000,01000001101100111101011100001010,01000001110000101010001111010111,01000001101101110011001100110011
12/04/2022 13:03,01000001110000001111010111000011,01000001101110000000000000000000,01000001101001000001010001111011,01000001101100111100001010001111,01000001110000101010001111010111,01000001101101110011001100110011
12/04/2022 13:03,01000001110000001111010111000011,01000001101110000000000000000000,01000001101001000001010001111011,01000001101100111101011100001010,01000001110000101010001111010111,01000001101101110011001100110011
12/04/2022 13:04,01000001110000011000010100011111,01000001101110000000000000000000,01000010000110100100011110101110,01000001101101000010100011110110,01000001110001000011110101110001,01000001101101110011001100110011
12/04/2022 13:04,01000001110000100000000000000000,01000001101110000000000000000000,01000001101101111001100110011010,01000001101101000001010001111011,01000001110001000011110101110001,01000001101101110011001100110011
12/04/2022 13:04,01000001110000100000000000000000,01000001101110000000000000000000,01000001101100111010111000010100,01000001101101000000000000000000,01000001110000110111000010100100,01000001101101110011001100110011
